9243                             Gaia DR3 1873036204169454848                                             14.97                      2.309  6.48                 0.550 5p  50 9 0.089 1.156 0.076 0.182 0.072 0.112 3.0e-05    4.2 13.3 1.72  11.15                   0 0
9244                             Gaia DR3 6034788354989512704                                             14.97                      2.104  6.13                 0.551 5p  44 9 0.073 1.086 0.075 0.182 0.079 0.089 6.4e-03    2.7 11.2 1.72  10.55                   0 0
9245 15 15 42.6445 -31 00 01.046 Gaia DR3 6211050823492898176 Gaia DR3 6211050823492898176                14.97                      2.937  7.48                 0.585 5p  26 9 0.126 1.187 0.092 0.180 0.073 0.125 7.3e-04    3.4 13.4 1.76  13.14                   0 0
9246                             Gaia DR3 4536252000281602304                                             14.97                      2.127  5.69                 0.604 5p  72 9 0.048 1.080 0.075 0.182 0.075 0.080 4.3e-03    2.9 11.6 1.78  10.11                   0 0
9247                             Gaia DR3 1295370180948454272                                             14.98                      2.133  6.71                 0.528 5p  60 9 0.085 1.117 0.075 0.182 0.075 0.098 2.2e-04    3.7 11.0 1.70  11.39                   0 0
9248                             Gaia DR3 1443845070067288576                                             14.98                      2.218  6.29                 0.546 5p  53 9 0.056 1.082 0.076 0.182 0.080 0.087 4.3e-03    2.9 10.7 1.72  10.80                   0 0
9249                             Gaia DR3 4963857329358028800                                             14.98                      2.206  6.05                 0.553 5p  59 9 0.036 1.079 0.076 0.182 0.078 0.083 5.7e-03    2.8 10.7 1.72  10.44                   0 0
9250                             Gaia DR3  264486426846360576                                             14.98                      2.247  6.58                 0.534 5p  41 9 0.064 1.138 0.076 0.182 0.073 0.106 4.6e-04    3.5 12.2 1.70  11.21                   0 0
9251                             Gaia DR3 3461419426382180224                                             14.98                      2.279  6.63                 0.537 5p  43 9 0.080 1.126 0.076 0.182 0.076 0.103 6.8e-04    3.4 11.8 1.71  11.32                   0 0
9252 16 40 28.0841 -65 55 17.844 Gaia DR3 5815712690368667904 2MASS J16402801-6555169                     14.98         11.67        2.201  6.76 K5              0.524 5p  58 8 0.131 1.113 0.076 0.182 0.072 0.094 1.5e-03    3.2 10.4 1.69  11.45                   0 0
9253                             Gaia DR3 5996379390166003968                                             14.98                      2.787  7.22                 0.553 5p  45 9 0.100 1.149 0.084 0.182 0.074 0.107 4.6e-04    3.5 11.5 1.72  12.44                   0 0
9254                             Gaia DR3 5176193911106184448                                             14.98                      2.191  6.63                 0.528 5p  26 9 0.037 1.120 0.076 0.182 0.077 0.103 6.6e-03    2.7 11.6 1.70  11.25                   0 0
9255                             Gaia DR3  930994501404655616                                             14.98                      2.210  6.39                 0.541 5p  36 9 0.084 1.143 0.076 0.182 0.074 0.109 5.5e-04    3.5 13.0 1.71  10.94                   0 0
9256                             Gaia DR3 1106286994524373248                                             14.98                      2.194  6.45                 0.530 5p 107 9 0.080 1.104 0.076 0.182 0.072 0.090 4.0e-05    4.1 10.5 1.70  10.95                   0 0
9257                             Gaia DR3 3576046812111345664                                             14.98                      1.906  5.35                 0.546 5p  51 9 0.054 1.095 0.075 0.182 0.077 0.092 2.4e-03    3.0 13.2 1.72   9.17                   0 0
9258                             Gaia DR3 4939499264152295424                                             14.98                      2.396  6.13                 0.572 5p  49 9 0.063 1.095 0.077 0.183 0.078 0.091 3.6e-03    2.9 11.7 1.74  10.69                   0 0
9259                             Gaia DR3 5289080224472481920                                             14.98                      2.347  7.12                 0.531 5p  40 9 0.125 1.178 0.077 0.183 0.078 0.125 1.0e-05    4.5 13.2 1.70  12.11                   0 0
9260                             Gaia DR3 3473420595799122048                                             14.98                      2.159  6.30                 0.538 5p  55 9 0.056 1.092 0.075 0.182 0.077 0.089 2.6e-03    3.0 10.8 1.71  10.76                   0 0
9261 17 38 08.1201 +41 40 54.340 Gaia DR3 1345820305620289536 2MASS J17380822+4140530                     14.98         11.80        2.112  6.26                 0.551 5p  42 9 0.064 1.119 0.075 0.182 0.077 0.101 1.0e-03    3.3 12.5 1.72  10.78                   0 0
9262                             Gaia DR3  411074897611890688                                             14.98                      2.418  5.62                 0.597 5p  54 9 0.080 1.093 0.077 0.183 0.074 0.085 6.3e-03    2.7 12.4 1.77   9.93                   0 0
9263                             Gaia DR3 5596389910518996224                                             14.98                      2.211  6.10                 0.552 5p  60 9 0.076 1.093 0.076 0.183 0.071 0.083 5.3e-03    2.8 10.6 1.72  10.51                   0 0
9264                             Gaia DR3 4796615872696544768                                             14.98                      2.211  6.15                 0.550 5p  35 9 0.065 1.111 0.076 0.183 0.077 0.099 3.9e-03    2.9 12.4 1.72  10.59                   0 0
9265                             Gaia DR3 6398074384121367168                                             14.98                      2.173  5.60                 0.570 5p  51 9 0.062 1.099 0.075 0.182 0.074 0.090 3.4e-03    2.9 12.7 1.74   9.75                   0 0
9266                             Gaia DR3 1468214199110083072                                             14.98                      2.255  7.04                 0.514 5p  93 9 0.000 1.086 0.076 0.183 0.080 0.089 1.5e-04    3.8  9.4 1.68  11.84                   0 0
9267                             Gaia DR3 2174551841880231936                                             14.98                      2.121  6.20                 0.539 5p  47 9 0.072 1.139 0.075 0.182 0.076 0.109 1.0e-04    3.9 13.4 1.71  10.60                   0 0
9268                             Gaia DR3 1199662778992928896                                             14.98                      2.115  6.74                 0.514 5p  33 9 0.035 1.116 0.075 0.182 0.074 0.098 5.4e-03    2.8 10.7 1.68  11.34                   0 0
9269                             Gaia DR3 3904615143149643904                                             14.98                      2.202  7.04                 0.507 5p  27 9 0.098 1.156 0.076 0.183 0.078 0.118 6.1e-04    3.4 12.2 1.67  11.79                   0 0
9270                             Gaia DR3 5064507791998268672                                             14.98                      2.119  5.24                 0.589 5p 116 9 0.052 1.085 0.075 0.182 0.075 0.084 1.5e-04    3.8 12.9 1.76   9.22                   0 0
9271 17 22 36.5195 -36 20 44.238 Gaia DR3 5975202521319466496 Gaia DR3 5975202521319466496                14.98                      2.958  7.25                 0.589 5p  34 9 0.119 1.142 0.094 0.181 0.079 0.113 1.4e-03    3.2 12.6 1.76  12.76                   0 0
9272                             Gaia DR3 2146296660775976320                                             14.98                      2.169  7.00                 0.518 5p  46 9 0.063 1.093 0.075 0.183 0.077 0.090 5.0e-03    2.8  9.5 1.69  11.81                   0 0
9273                             Gaia DR3 5223044861780078848                                             14.98                      2.179  6.04                 0.554 5p  42 9 0.042 1.093 0.075 0.183 0.078 0.090 6.6e-03    2.7 11.6 1.72  10.42                   0 0
9274                             Gaia DR3 5300448659329754496                                             14.98                      2.643  6.60                 0.573 5p  38 9 0.068 1.123 0.081 0.183 0.079 0.102 2.3e-03    3.0 12.2 1.74  11.52                   0 0
9275                             Gaia DR3  455984243896585344                                             14.98                      2.256  6.04                 0.549 5p  67 9 0.071 1.116 0.076 0.183 0.071 0.094 3.6e-04    3.6 12.0 1.72  10.39                   0 0
9276                             Gaia DR3 5106978318403687296                                             14.98                      2.200  7.25                 0.509 5p  35 9 0.084 1.113 0.076 0.183 0.074 0.097 5.1e-03    2.8  9.8 1.68  12.15                   0 0
9277                             Gaia DR3 2208202773195387008                                             14.98                      2.093  5.81                 0.559 5p  47 9 0.064 1.115 0.075 0.183 0.075 0.098 9.9e-04    3.3 13.2 1.73  10.06                   0 0
9278 12 21 23.7930 +57 57 07.709 Gaia DR3 1575024538202240384 UCAC4 740-050559                            14.98  15.86  11.74  1.797 2.218  6.80 M2.4            0.519 5p  50 9 0.060 1.096 0.076 0.183 0.078 0.092 2.6e-03    3.0 10.1 1.69  11.47                   0 0
9279                             Gaia DR3 5456178504102358784                                             14.98                      2.500  6.18                 0.568 5p  58 9 0.080 1.124 0.079 0.183 0.073 0.098 4.4e-04    3.5 12.5 1.74  10.74                   0 0
9280                             Gaia DR3 5017749513836749696                                             14.98                      2.278  6.55                 0.539 5p  89 9 0.058 1.094 0.076 0.183 0.079 0.092 1.2e-04    3.9 10.7 1.71  11.19                   0 0
9281 14 26 04.4979 +55 42 46.469 Gaia DR3 1610359504728655744 2MASS J14260447+5542465                     14.98         11.68        2.250  7.20                 0.511 5p  45 9 0.054 1.102 0.076 0.183 0.079 0.096 2.0e-03    3.1  9.8 1.68  12.08                   0 0
9282                             Gaia DR3  185283897016226304                                             14.98                      2.057  5.03                 0.600 5p  66 9 0.050 1.088 0.075 0.183 0.072 0.083 4.3e-03    2.9 13.4 1.77   8.90                   0 0
9283 12 46 35.4796 +20 05 31.306 Gaia DR3 3954210058229254400 LP  377-69                                  14.98         11.87        2.076  6.48                 0.516 5p  32 9 0.044 1.116 0.075 0.183 0.077 0.101 4.0e-03    2.9 11.5 1.68  10.91                   0 0
9284                             Gaia DR3 1299774618372205696                                             14.98                      2.024  5.45                 0.550 5p  76 9 0.057 1.075 0.075 0.183 0.073 0.077 6.9e-03    2.7 10.9 1.72   9.37                   0 0
9285                             Gaia DR3 6008436634670311808                                             14.98                      2.390  6.59                 0.550 5p  46 9 0.073 1.115 0.077 0.183 0.074 0.096 1.9e-03    3.1 11.3 1.72  11.34                   0 0
9286                             Gaia DR3 4717024424985048704                                             14.99                      2.293  6.98                 0.520 5p  40 9 0.057 1.103 0.076 0.183 0.078 0.096 3.9e-03    2.9 10.2 1.69  11.78                   0 0
9287                             Gaia DR3 2943201243815999744                                             14.99                      2.654  6.84                 0.554 5p  65 9 0.087 1.153 0.081 0.183 0.073 0.108 2.0e-05    4.3 12.3 1.72  11.80                   0 0
9288                             Gaia DR3 5993924318149681536                                             14.99                      2.258  6.83                 0.527 5p  40 9 0.084 1.119 0.076 0.183 0.074 0.099 2.3e-03    3.0 10.8 1.70  11.58                   0 0
9289                             Gaia DR3 1341370964316623744                                             14.99                      2.285  6.45                 0.544 5p  49 9 0.059 1.112 0.076 0.183 0.076 0.097 1.1e-03    3.3 11.5 1.71  11.06                   0 0
9290                             Gaia DR3 1608274216502927488                                             14.99                      2.503  7.60                 0.518 5p  43 9 0.073 1.122 0.079 0.183 0.079 0.103 9.4e-04    3.3 10.0 1.69  12.82                   0 0
9291                             Gaia DR3 1252496202491824256                                             14.99                      2.425  6.83                 0.543 5p  45 9 0.062 1.107 0.077 0.183 0.077 0.096 2.5e-03    3.0 10.7 1.71  11.70                   0 0
9292                             Gaia DR3 2483973586655299328                                             14.99                      2.133  5.92                 0.550 5p  45 9 0.057 1.084 0.075 0.183 0.082 0.091 4.8e-03    2.8 11.8 1.72  10.19                   0 0
9293                             Gaia DR3 1037985641441822336                                             14.99                      2.303  6.11                 0.549 5p  53 9 0.081 1.118 0.076 0.183 0.074 0.098 6.0e-04    3.4 12.4 1.72  10.50                   0 0
9294                             Gaia DR3 5439872918462210560                                             14.99                      2.102  5.90                 0.550 5p  74 9 0.052 1.080 0.075 0.183 0.072 0.078 6.4e-03    2.7 10.2 1.72  10.16                   0 0
9295                             Gaia DR3 2870302012280936192                                             14.99                      2.280  6.63                 0.534 5p  42 9 0.089 1.099 0.076 0.183 0.076 0.091 6.1e-03    2.7 10.4 1.70  11.29                   0 0
9296                             Gaia DR3 5108614696648077568                                             14.99                      2.240  6.63                 0.525 5p  31 9 0.096 1.148 0.076 0.184 0.074 0.111 9.4e-04    3.3 12.6 1.69  11.24                   0 0
9297                             Gaia DR3  551872137551175808                                             14.99                      2.304  5.98                 0.562 5p  48 9 0.085 1.101 0.076 0.184 0.075 0.091 3.7e-03    2.9 12.0 1.73  10.36                   0 0
9298                             Gaia DR3  833797707869222784                                             14.99                      2.123  6.02                 0.549 5p  42 9 0.084 1.108 0.075 0.183 0.081 0.102 1.0e-03    3.3 13.0 1.72  10.35                   0 0
9299                             Gaia DR3 4859487356322207104                                             14.99                      1.986  5.42                 0.566 5p  58 9 0.058 1.101 0.075 0.183 0.075 0.092 1.3e-03    3.2 13.4 1.74   9.41                   0 0
9300                             Gaia DR3 3732329092780579200                                             14.99                      2.193  7.05                 0.507 5p  35 9 0.076 1.093 0.076 0.184 0.083 0.096 5.9e-03    2.8 10.0 1.67  11.81                   0 0
9301 18 11 19.6288 +67 30 19.643 Gaia DR3 2258285012440657536 2MASS J18111969+6730177                     14.99         11.72        2.211  6.10                 0.542 5p  34 9 0.084 1.123 0.076 0.184 0.079 0.106 1.6e-03    3.2 13.2 1.71  10.44                   0 0
9302                             Gaia DR3 1306099146693921920                                             14.99                      2.182  5.64                 0.575 5p  55 9 0.067 1.109 0.076 0.184 0.074 0.094 1.1e-03    3.3 13.3 1.75   9.84                   0 0
9303                             Gaia DR3 4780873580606542848                                             14.99                      2.059  5.77                 0.563 5p  43 9 0.099 1.109 0.075 0.184 0.077 0.098 1.8e-03    3.1 13.3 1.73  10.01                   0 0
9304                             Gaia DR3 5149262649389194624                                             14.99                      2.213  6.76                 0.523 5p  38 8 0.067 1.118 0.076 0.184 0.082 0.106 1.4e-03    3.2 11.7 1.69  11.43                   0 0
9305                             Gaia DR3  684212208927129984                                             14.99                      2.190  6.41                 0.533 5p  33 9 0.065 1.138 0.076 0.184 0.076 0.109 9.8e-04    3.3 12.9 1.70  10.92                   0 0
9306                             Gaia DR3 4161332966328666880                                             14.99                      2.370  6.94                 0.542 5p  63 9 0.000 1.081 0.077 0.184 0.078 0.085 4.1e-03    2.9  9.3 1.71  11.89                   0 0
9307                             Gaia DR3 2275509411846550528                                             15.00                      2.299  6.70                 0.529 5p  36 9 0.044 1.114 0.076 0.184 0.079 0.101 2.6e-03    3.0 11.4 1.70  11.39                   0 0
9308 19 39 40.7849 +38 57 03.432 Gaia DR3 2052162694330169216 2MASS J19394090+3857078                     15.00         11.82        2.241  7.06                 0.515 5p  44 9 0.083 1.115 0.076 0.184 0.078 0.101 1.1e-03    3.3 10.5 1.68  11.89                   0 0
9309                             Gaia DR3 5144719256889933184                                             15.00                      2.164  5.95                 0.551 5p  35 9 0.078 1.101 0.075 0.184 0.082 0.100 3.5e-03    2.9 13.0 1.72  10.25                   0 0
9310                             Gaia DR3 5477818988883397248                                             15.00                      2.275  6.95                 0.519 5p  40 9 0.056 1.142 0.076 0.184 0.078 0.113 1.6e-04    3.8 12.1 1.69  11.73                   0 0
9311                             Gaia DR3 2977220447111801984                                             15.00                      2.030  6.11                 0.530 5p  64 9 0.010 1.093 0.075 0.184 0.073 0.087 2.5e-03    3.0 10.7 1.70  10.39                   0 0
9312 23 39 51.3110 +39 36 03.838 Gaia DR3 1920367808910935040 2MASS J23395127+3936041                     15.00         11.77        2.077  4.88 V               0.575 5p  79 8 0.077 1.079 0.075 0.184 0.075 0.081 4.3e-03    2.9 13.3 1.75   8.52                   0 0
9313                             Gaia DR3 6022036940671887488                                             15.00                      2.231  7.25                 0.504 5p  33 9 0.096 1.196 0.076 0.184 0.075 0.131 1.0e-05    4.4 13.2 1.67  12.12                   0 0
9314                             Gaia DR3   63323799517863168                                             15.00                      2.248  6.53                 0.550 5p  34 9 0.069 1.115 0.076 0.184 0.072 0.096 6.7e-03    2.7 11.4 1.72  11.24                   0 0
9315                             Gaia DR3 5071934340206038528                                             15.00                      2.219  6.62                 0.530 5p  69 9 0.072 1.158 0.076 0.184 0.074 0.116 0.0e+00    5.1 13.2 1.70  11.25                   0 0
9316                             Gaia DR3  981446348359717632                                             15.00                      2.185  5.74                 0.566 5p  41 9 0.061 1.110 0.076 0.184 0.071 0.093 5.5e-03    2.8 12.7 1.74   9.97                   0 0
9317                             Gaia DR3 1284404854563685504                                             15.00                      2.355  6.14                 0.556 5p  57 9 0.078 1.095 0.077 0.184 0.075 0.089 3.2e-03    2.9 11.2 1.73  10.60                   0 0
9318 13 37 38.2096 -47 36 40.121 Gaia DR3 6083123916915057152 2MASS J13373825-4736397                     15.00         11.10        2.940  8.15                 0.548 5p  26 9 0.139 1.203 0.093 0.183 0.073 0.131 3.1e-04    3.6 12.4 1.72  14.00                   0 0
9319                             Gaia DR3 4763153851213398784                                             15.00                      2.244  7.05                 0.511 5p  29 9 0.119 1.143 0.076 0.185 0.076 0.112 1.3e-03    3.2 11.7 1.68  11.83                   0 0
9320                             Gaia DR3 4882356751503536768                                             15.00                      2.182  6.40                 0.529 5p  53 9 0.066 1.123 0.076 0.185 0.075 0.103 2.4e-04    3.7 12.1 1.70  10.87                   0 0
9321                             Gaia DR3  694559747216423936                                             15.00                      2.134  6.15                 0.539 5p  38 9 0.043 1.093 0.075 0.185 0.079 0.093 6.9e-03    2.7 11.5 1.71  10.52                   0 0
9322                             Gaia DR3 3249887648488110976                                             15.01                      2.494  7.57                 0.520 5p  38 9 0.109 1.175 0.079 0.185 0.072 0.119 7.0e-05    4.0 11.7 1.69  12.79                   0 0
9323                             Gaia DR3 1633315696907828096                                             15.01                      2.130  6.30                 0.529 5p  39 9 0.094 1.106 0.075 0.185 0.078 0.099 2.7e-03    3.0 11.8 1.70  10.70                   0 0
9324                             Gaia DR3  804957517878227584                                             15.01                      2.167  5.21                 0.598 5p  71 9 0.000 1.071 0.076 0.185 0.082 0.085 2.6e-03    3.0 13.2 1.77   9.22                   0 0
9325                             Gaia DR3 2922658694418789120                                             15.01                      2.292  6.60                 0.536 5p  79 9 0.067 1.105 0.076 0.185 0.073 0.092 3.0e-04    3.6 10.6 1.71  11.25                   0 0
9326                             Gaia DR3 4755674732602976384                                             15.01                      2.187  6.01                 0.550 5p  48 9 0.033 1.111 0.076 0.185 0.076 0.098 1.1e-03    3.3 12.6 1.72  10.34                   0 0
9327                             Gaia DR3 3490202235614506880                                             15.01                      2.185  6.50                 0.530 5p  52 9 0.057 1.097 0.076 0.185 0.078 0.093 1.9e-03    3.1 10.8 1.70  11.05                   0 0
9328                             Gaia DR3 3024875961120747648                                             15.01                      2.244  6.07                 0.550 5p  37 9 0.067 1.127 0.076 0.185 0.072 0.102 2.2e-03    3.1 13.0 1.72  10.44                   0 0
9329                             Gaia DR3 1631352656332190976                                             15.01                      2.237  6.04                 0.555 5p  42 9 0.051 1.101 0.076 0.185 0.078 0.096 3.2e-03    3.0 12.4 1.73  10.42                   0 0
9330                             Gaia DR3 2345466560717420416                                             15.01                      1.933  5.26                 0.544 5p  51 9 0.066 1.097 0.075 0.185 0.074 0.091 3.3e-03    2.9 13.2 1.71   9.03                   0 0
9331                             Gaia DR3 1101578473414632064                                             15.01                      2.231  6.15                 0.549 5p  54 9 0.090 1.099 0.076 0.185 0.072 0.089 4.0e-03    2.9 11.1 1.72  10.58                   0 0
9332                             Gaia DR3 5280379101767614592                                             15.01                      2.276  7.33                 0.507 5p  36 9 0.116 1.194 0.076 0.185 0.079 0.134 0.0e+00    4.8 13.4 1.67  12.27                   0 0
9333                             Gaia DR3 3542300910469790976                                             15.01                      2.081  5.92                 0.558 5p  50 9 0.045 1.082 0.075 0.185 0.078 0.087 6.4e-03    2.7 11.5 1.73  10.24                   0 0
9334                             Gaia DR3 5023246281700401664                                             15.01                      2.435  6.91                 0.541 5p  48 8 0.100 1.105 0.078 0.185 0.081 0.099 1.9e-03    3.1 10.9 1.71  11.82                   0 0
9335                             Gaia DR3 4730335731226758656                                             15.01                      2.155  6.36                 0.549 5p  46 9 0.101 1.134 0.076 0.185 0.077 0.110 1.3e-04    3.8 13.3 1.72  10.93                   0 0
9336                             Gaia DR3 5045311521565722112                                             15.01                      2.248  6.67                 0.528 5p  52 9 0.000 1.087 0.076 0.185 0.076 0.087 5.9e-03    2.8  9.8 1.70  11.31                   0 0
9337                             Gaia DR3 4833314169217851520                                             15.01                      2.182  6.84                 0.515 5p  39 9 0.008 1.099 0.076 0.185 0.076 0.094 6.3e-03    2.7 10.1 1.68  11.51                   0 0
9338                             Gaia DR3 5121912366368113408                                             15.01                      2.342  6.90                 0.528 5p  59 9 0.070 1.089 0.077 0.185 0.081 0.092 1.4e-03    3.2 10.1 1.70  11.71                   0 0
9339                             Gaia DR3 1650475087684362624                                             15.01                      2.337  5.97                 0.575 5p  37 9 0.081 1.109 0.077 0.186 0.080 0.101 2.6e-03    3.0 13.5 1.75  10.42                   0 0
9340                             Gaia DR3 4334641253240293632                                             15.01                      2.329  6.19                 0.613 5p  70 9 0.073 1.083 0.077 0.186 0.074 0.082 4.9e-03    2.8 11.0 1.78  11.04                   0 0
9341                             Gaia DR3 5369709748607814144                                             15.01                      2.117  6.21                 0.536 5p  59 9 0.057 1.087 0.075 0.186 0.075 0.086 4.3e-03    2.9 10.5 1.71  10.59                   0 0
9342                             Gaia DR3  297787335515926144                                             15.01                      2.223  7.40                 0.507 5p  25 9 0.094 1.143 0.076 0.186 0.073 0.110 3.6e-03    2.9 10.9 1.67  12.39                   0 0
9343                             Gaia DR3 5023994121406041088                                             15.01                      2.127  6.02                 0.545 5p  47 9 0.018 1.085 0.075 0.186 0.082 0.093 3.5e-03    2.9 11.8 1.72  10.33                   0 0
9344                             Gaia DR3 1524545821932830080                                             15.02                      2.301  6.79                 0.529 5p 112 9 0.074 1.090 0.077 0.186 0.080 0.091 3.0e-05    4.2 10.1 1.70  11.54                   0 0
9345                             Gaia DR3 6445964162826127360                                             15.02                      2.129  5.44                 0.571 5p  52 9 0.072 1.095 0.075 0.186 0.071 0.087 6.2e-03    2.7 12.6 1.74   9.48                   0 0
9346                             Gaia DR3 2911223842203477120                                             15.02                      2.175  5.42                 0.574 5p  61 9 0.091 1.105 0.076 0.186 0.071 0.092 1.3e-03    3.2 13.4 1.75   9.46                   0 0
9347                             Gaia DR3 4843480047569871872                                             15.02                      2.277  7.08                 0.514 5p  49 9 0.084 1.187 0.076 0.186 0.075 0.129 0.0e+00    5.1 13.4 1.68  11.92                   0 0
9348                             Gaia DR3  805596918246956032                                             15.02                      2.131  6.15                 0.537 5p  65 9 0.060 1.085 0.075 0.186 0.082 0.093 7.8e-04    3.4 11.4 1.71  10.49                   0 0
9349                             Gaia DR3 3039663877119632384                                             15.02                      2.205  7.08                 0.504 5p  43 9 0.032 1.101 0.076 0.186 0.076 0.094 4.0e-03    2.9  9.7 1.67  11.82                   0 0
9350                             Gaia DR3 4603293313032432128                                             15.02                      2.182  6.11                 0.544 5p  51 9 0.055 1.093 0.076 0.186 0.075 0.090 4.4e-03    2.8 11.2 1.71  10.47                   0 0
9351                             Gaia DR3 3176008472921211008                                             15.02                      2.114  5.66                 0.551 5p  35 9 0.028 1.108 0.075 0.186 0.074 0.097 6.1e-03    2.7 13.2 1.72   9.75                   0 0
9352                             Gaia DR3 4885680162837560576                                             15.02                      2.519  5.96                 0.574 5p  63 9 0.080 1.109 0.079 0.186 0.075 0.095 7.9e-04    3.4 12.6 1.75  10.39                   0 0
9353                             Gaia DR3 2700460588576082432                                             15.02                      2.129  6.10                 0.528 5p  40 9 0.084 1.130 0.075 0.186 0.075 0.106 6.7e-04    3.4 13.1 1.70  10.35                   0 0
9354                             Gaia DR3  929824414874335360                                             15.02                      2.206  6.60                 0.522 5p  28 8 0.071 1.162 0.076 0.186 0.073 0.118 1.1e-03    3.3 13.4 1.69  11.16                   0 0
9355                             Gaia DR3 4985349689304761984                                             15.02                      2.271  6.46                 0.535 5p 108 9 0.076 1.102 0.076 0.186 0.077 0.095 1.0e-05    4.4 11.2 1.70  11.01                   0 0
9356                             Gaia DR3 5049786121573386240                                             15.02                      2.129  5.94                 0.548 5p  64 9 0.017 1.088 0.075 0.186 0.077 0.089 1.8e-03    3.1 11.5 1.72  10.21                   0 0
9357                             Gaia DR3 1694727613204002816                                             15.02                      2.197  6.92                 0.510 5p  39 9 0.050 1.118 0.076 0.186 0.078 0.104 1.2e-03    3.2 11.1 1.68  11.60                   0 0
9358                             Gaia DR3 3321310515080414592                                             15.02                      2.180  5.44                 0.579 5p  50 9 0.083 1.103 0.076 0.186 0.072 0.092 3.5e-03    2.9 13.5 1.75   9.51                   0 0
9359                             Gaia DR3 6540614418711742080                                             15.02                      2.273  6.27                 0.545 5p  58 8 0.079 1.108 0.076 0.186 0.075 0.096 1.3e-03    3.2 11.8 1.72  10.76                   0 0
9360                             Gaia DR3 3484226664796302336                                             15.02                      2.235  6.45                 0.532 5p  68 9 0.085 1.106 0.076 0.186 0.076 0.096 2.8e-04    3.6 11.3 1.70  10.97                   0 0
9361                             Gaia DR3 4560498774293729024                                             15.02                      2.195  7.10                 0.501 5p  79 9 0.028 1.093 0.076 0.186 0.072 0.086 1.2e-03    3.2  8.8 1.67  11.85                   0 0
9362                             Gaia DR3  266787876482300928                                             15.02                      2.234  6.21                 0.540 5p  80 9 0.027 1.081 0.076 0.186 0.073 0.081 3.7e-03    2.9  9.9 1.71  10.62                   0 0
9363                             Gaia DR3 5283722750987651200                                             15.02                      2.200  6.26                 0.535 5p  35 9 0.092 1.100 0.076 0.186 0.079 0.097 5.9e-03    2.8 11.8 1.70  10.67                   0 0
9364                             Gaia DR3 1090574526684763136                                             15.02                      2.123  5.81                 0.550 5p  64 9 0.071 1.083 0.075 0.186 0.073 0.082 6.1e-03    2.7 10.9 1.72  10.00                   0 0
9365                             Gaia DR3 1949593721333307648                                             15.03                      2.219  5.28                 0.574 5p  89 9 0.007 1.075 0.076 0.187 0.072 0.077 4.7e-03    2.8 11.6 1.75   9.22                   0 0
9366                             Gaia DR3 4556416699937135616                                             15.03                      2.105  5.87                 0.549 5p  80 9 0.049 1.092 0.075 0.186 0.074 0.088 7.2e-04    3.4 11.6 1.72  10.09                   0 0
9367                             Gaia DR3 4593014769098909312                                             15.03                      2.436  6.03                 0.563 5p  50 9 0.054 1.092 0.078 0.187 0.076 0.088 6.6e-03    2.7 11.5 1.73  10.46                   0 0
9368                             Gaia DR3  653779823015994496                                             15.03                      2.336  6.70                 0.538 5p  37 9 0.096 1.119 0.077 0.187 0.076 0.102 2.4e-03    3.0 11.6 1.71  11.44                   0 0
9369                             Gaia DR3 3083319608341117696                                             15.03                      2.237  6.18                 0.541 5p  31 9 0.080 1.110 0.076 0.187 0.077 0.100 6.1e-03    2.7 12.4 1.71  10.58                   0 0
9370                             Gaia DR3 5311417421693108608                                             15.03                      2.212  6.04                 0.550 5p  43 9 0.104 1.117 0.076 0.187 0.078 0.104 8.4e-04    3.3 13.3 1.72  10.40                   0 0
9371                             Gaia DR3 6844222049092331136                                             15.03                      2.246  6.19                 0.542 5p  32 8 0.095 1.120 0.076 0.187 0.076 0.103 5.7e-03    2.8 12.7 1.71  10.59                   0 0
9372                             Gaia DR3 2986460536673313920                                             15.03                      2.331  6.76                 0.534 5p  58 8 0.101 1.136 0.077 0.187 0.072 0.106 1.8e-04    3.8 11.8 1.70  11.52                   0 0
9373                             Gaia DR3 6399635106517865600                                             15.03                      2.235  6.84                 0.515 5p  56 9 0.059 1.088 0.076 0.187 0.074 0.086 5.7e-03    2.8  9.3 1.68  11.52                   0 0
9374                             Gaia DR3 5077427259780166912                                             15.03                      2.403  7.07                 0.531 5p  61 9 0.098 1.159 0.078 0.187 0.077 0.119 0.0e+00    4.9 12.7 1.70  12.03                   0 0
9375                             Gaia DR3 1460715289290166912                                             15.03                      2.179  5.92                 0.547 5p  81 9 0.039 1.080 0.076 0.187 0.075 0.082 2.5e-03    3.0 10.7 1.72  10.17                   0 0
9376                             Gaia DR3 1699557218028611840                                             15.03                      2.303  6.66                 0.534 5p  32 9 0.089 1.108 0.077 0.187 0.077 0.099 6.5e-03    2.7 11.3 1.70  11.35                   0 0
9377                             Gaia DR3  643948024397778560                                             15.03                      2.134  6.14                 0.545 5p  72 9 0.055 1.112 0.076 0.187 0.080 0.103 3.0e-05    4.2 12.9 1.72  10.53                   0 0
9378                             Gaia DR3 2262932338853441280                                             15.03                      2.292  6.70                 0.529 5p  39 9 0.070 1.114 0.077 0.187 0.078 0.102 1.9e-03    3.1 11.5 1.70  11.38                   0 0
9379                             Gaia DR3 1701640552045698048                                             15.03                      2.084  6.02                 0.547 5p  37 9 0.063 1.106 0.075 0.187 0.078 0.100 3.4e-03    2.9 12.7 1.72  10.33                   0 0
